2390.6553572622 1.0022558150 0.0110606623 TESS
2390.6567461656 0.9893226518 0.0110061064 TESS
2390.6581350688 0.9951121751 0.0110227793 TESS
2390.6595239722 1.0067079738 0.0110568050 TESS
2390.6609128756 1.0080692781 0.0110351333 TESS
2390.6623017789 0.9977066091 0.0110223416 TESS
2390.6636906823 1.0023808168 0.0110687136 TESS
2390.6650795856 0.9808593331 0.0110056803 TESS
2390.6664684889 0.9968196970 0.0110359966 TESS
2390.6678573922 0.9888502908 0.0110470948 TESS
2390.6692462956 1.0004442067 0.0110534670 TESS
2390.6706351989 1.0049356076 0.0110407992 TESS
2390.6720241022 1.0063750212 0.0110634604 TESS
2390.6734130054 1.0152096713 0.0110664134 TESS
2390.6748019087 1.0037182732 0.0110596847 TESS
2390.6761908121 1.0048724171 0.0110559471 TESS
2390.6775797154 1.0046248492 0.0110484105 TESS
2390.6789686187 0.9972227525 0.0110654270 TESS
2390.6803575219 0.9968078757 0.0110456140 TESS
2390.6817464252 0.9873968421 0.0110120169 TESS
2390.6831353284 0.9992420816 0.0110344991 TESS
2390.6845242316 1.0118621943 0.0110705681 TESS
2390.6859131349 0.9961248396 0.0110174283 TESS
2390.6873020382 0.9933214104 0.0110312174 TESS
2390.6886909415 1.0113948286 0.0110804675 TESS
2390.6900798446 0.9991947674 0.0110418540 TESS
2390.6914687479 1.0165216056 0.0110568952 TESS
2390.6928576511 0.9796619346 0.0109850160 TESS
2390.6942465543 1.0020230706 0.0110314836 TESS
2390.6956354575 0.9846717980 0.0110329307 TESS
2390.6970243608 0.9936501796 0.0110283623 TESS
2390.6984132639 1.0047595410 0.0110584385 TESS
2390.6998021672 1.0123582572 0.0110749327 TESS
2390.7011910704 0.9886988544 0.0110240713 TESS
2390.7025799735 1.0141842247 0.0110746766 TESS
2390.7039688768 1.0086759784 0.0110753974 TESS
2390.7053577800 0.9970380700 0.0110454642 TESS
2390.7067466831 0.9935152068 0.0110206873 TESS
2390.7081355863 1.0032682119 0.0110695312 TESS
2390.7095244894 0.9948803299 0.0110409838 TESS
2390.7109133926 1.0095239009 0.0110678002 TESS
2390.7123022958 1.0198812476 0.0110859971 TESS
2390.7136911989 0.9889816903 0.0110694360 TESS
2390.7150801021 1.0025253814 0.0110751990 TESS
2390.7164690052 0.9984830007 0.0110524429 TESS
2390.7178579084 1.0060288161 0.0110733160 TESS
2390.7192468114 0.9964477825 0.0110501163 TESS
2390.7206357146 0.9817974724 0.0110385375 TESS
2390.7220246178 0.9962441707 0.0110442488 TESS
2390.7234135209 1.0007066598 0.0110551192 TESS
2390.7248024240 1.0065001651 0.0110667897 TESS
2390.7261913271 1.0036951435 0.0110955170 TESS
2390.7275802302 1.0120311648 0.0110976945 TESS
2390.7289691333 0.9957256253 0.0110698775 TESS
2390.7303580364 1.0352544291 0.0111389487 TESS
2390.7317469395 0.9807182347 0.0110363649 TESS
2390.7331358426 0.9954085562 0.0110832680 TESS
2390.7345247457 0.9942263975 0.0110841346 TESS
2390.7359136488 1.0170223676 0.0111122051 TESS
2390.7373025518 1.0158637664 0.0111269036 TESS
2390.7386914550 0.9861742432 0.0110884703 TESS
2390.7400803580 0.9903261328 0.0110824587 TESS
2390.7414692610 1.0034611667 0.0111254241 TESS
2390.7428581641 0.9857463483 0.0111122709 TESS
2390.7442470671 1.0057087903 0.0111189316 TESS
2390.7456359703 1.0110374088 0.0111454948 TESS
2390.7470248733 1.0030567145 0.0111303074 TESS
2390.7484137764 1.0057780158 0.0111714090 TESS
2390.7498026794 1.0131095808 0.0111761559 TESS
2390.7511915825 0.9872047253 0.0111252906 TESS
2390.7525804855 0.9950839605 0.0111348861 TESS
2390.7539693884 0.9852878319 0.0111202075 TESS
2390.7553582915 1.0104710074 0.0111876281 TESS
2390.7567471945 0.9886296140 0.0111240775 TESS
2390.7581360976 0.9980377465 0.0111527265 TESS
2390.7595250006 0.9932947410 0.0111780647 TESS
2390.7609139036 0.9957189178 0.0111610402 TESS
2390.7623028066 1.0016908729 0.0111888797 TESS
2390.7636917096 0.9966994254 0.0111877607 TESS
2390.7650806127 0.9959695395 0.0111758305 TESS
2390.7664695156 0.9923390337 0.0111857137 TESS
2390.7678584186 0.9859661432 0.0111940736 TESS
2390.7692473216 1.0020270017 0.0112228417 TESS
2390.7706362246 1.0086957844 0.0112348943 TESS
2390.7720251275 1.0238708157 0.0112581216 TESS
2390.7734140306 1.0034221387 0.0112349908 TESS
2390.7748029335 1.0178243161 0.0112886419 TESS
2390.7761918365 1.0029575935 0.0112697060 TESS
2390.7775807395 1.0096707255 0.0112734388 TESS
2390.7789696424 1.0013159572 0.0112732669 TESS
2390.7803585454 0.9976231948 0.0112588234 TESS
2390.7817474484 0.9871030500 0.0112543427 TESS
2390.7831363513 1.0050197922 0.0112987279 TESS
2390.7845252542 1.0030809397 0.0113127389 TESS
2390.7859141572 1.0155334483 0.0113179290 TESS
2390.7873030602 1.0092528714 0.0113426267 TESS
2390.7886919631 1.0144173974 0.0113441437 TESS
2390.7900808660 1.0166777246 0.0113561797 TESS
2390.7914697690 0.9899668036 0.0113175973 TESS
2390.7928586719 0.9944593965 0.0113334364 TESS
2390.7942475748 1.0064796661 0.0113763166 TESS
2390.7956364777 1.0168457091 0.0113909077 TESS
2390.7970253807 0.9849688312 0.0113322789 TESS
2390.7984142836 1.0109279190 0.0113785719 TESS
2390.7998031865 0.9887703680 0.0113599166 TESS
2390.8011920894 0.9869241899 0.0113703287 TESS
2390.8025809924 1.0129980854 0.0114019051 TESS
2390.8039698953 0.9950813138 0.0114111665 TESS
2390.8053587982 0.9802897170 0.0113806097 TESS
2390.8067477010 1.0030239120 0.0114181190 TESS
2390.8081366040 0.9984580781 0.0114541400 TESS
2390.8095255069 0.9951718516 0.0114187850 TESS
2390.8109144098 0.9921896657 0.0114038491 TESS
2390.8123033126 1.0040150537 0.0114349531 TESS
2390.8136922155 1.0038771685 0.0114569852 TESS
2390.8150811185 0.9991131744 0.0114473521 TESS
2390.8164700213 0.9988542979 0.0114698167 TESS
2390.8178589242 1.0040310623 0.0114803080 TESS
2390.8192478270 0.9891197892 0.0114548575 TESS
2390.8206367299 1.0084826774 0.0114997514 TESS
2390.8220256327 0.9978400601 0.0114996273 TESS
2390.8234145357 0.9909289529 0.0114888935 TESS
2390.8248034385 1.0112601171 0.0115248753 TESS
2390.8261923414 1.0130782999 0.0115423325 TESS
2390.8275812442 1.0085739584 0.0115713386 TESS
2390.8289701471 1.0040397311 0.0115322911 TESS
2390.8303590500 0.9926674462 0.0115411377 TESS
2390.8317479528 1.0194750986 0.0115854206 TESS
2390.8331368557 0.9807462227 0.0115396309 TESS
2390.8345257585 0.9970833583 0.0115627017 TESS
2390.8359146613 0.9870176724 0.0115395050 TESS
2390.8373035642 1.0107501138 0.0116134882 TESS
2390.8386924670 1.0131925040 0.0116138722 TESS
2390.8400813699 0.9841724849 0.0115678565 TESS
2390.8414702727 1.0039814238 0.0116296841 TESS
2390.8428591756 0.9961228899 0.0116113747 TESS
2390.8442480784 0.9966227894 0.0116108257 TESS
2390.8456369812 1.0041811577 0.0116591098 TESS
2390.8470258840 1.0016506037 0.0116425350 TESS
2390.8484147868 0.9966434116 0.0116531891 TESS
2390.8498036896 1.0219116032 0.0117067888 TESS
2390.8511925925 1.0077865150 0.0116804041 TESS
2390.8525814953 1.0120327824 0.0116910221 TESS
2390.8539703981 0.9892911012 0.0116577821 TESS
2390.8553593009 0.9893376223 0.0116768326 TESS
2390.8567482037 0.9943436248 0.0116858861 TESS
2390.8581371065 1.0075068477 0.0117460567 TESS
2390.8595260093 0.9917107631 0.0117114078 TESS
2390.8609149121 0.9748166493 0.0117226766 TESS
2390.8623038149 1.0033642077 0.0117420891 TESS
2390.8636927177 1.0145986304 0.0117486336 TESS
2390.8650816206 0.9775600191 0.0117121933 TESS
2390.8664705234 0.9973660561 0.0117667776 TESS
