2390.7970253807 TESS
2390.7984142836 TESS
2390.7998031865 TESS
2390.8011920894 TESS
2390.8025809924 TESS
2390.8039698953 TESS
2390.8053587982 TESS
2390.8067477010 TESS
2390.8081366040 TESS
2390.8095255069 TESS
2390.8109144098 TESS
2390.8123033126 TESS
2390.8136922155 TESS
2390.8150811185 TESS
2390.8164700213 TESS
2390.8178589242 TESS
2390.8192478270 TESS
2390.8206367299 TESS
2390.8220256327 TESS
2390.8234145357 TESS
2390.8248034385 TESS
2390.8261923414 TESS
2390.8275812442 TESS
2390.8289701471 TESS
2390.8303590500 TESS
2390.8317479528 TESS
2390.8331368557 TESS
2390.8345257585 TESS
2390.8359146613 TESS
2390.8373035642 TESS
2390.8386924670 TESS
2390.8400813699 TESS
2390.8414702727 TESS
2390.8428591756 TESS
2390.8442480784 TESS
2390.8456369812 TESS
2390.8470258840 TESS
2390.8484147868 TESS
2390.8498036896 TESS
2390.8511925925 TESS
2390.8525814953 TESS
2390.8539703981 TESS
2390.8553593009 TESS
2390.8567482037 TESS
2390.8581371065 TESS
2390.8595260093 TESS
2390.8609149121 TESS
2390.8623038149 TESS
2390.8636927177 TESS
2390.8650816206 TESS
2390.8664705234 TESS
2390.8678594262 TESS
2390.8692483290 TESS
2390.8706372317 TESS
2390.8720261345 TESS
2390.8734150373 TESS
2390.8748039401 TESS
2390.8761928428 TESS
2390.8775817456 TESS
2390.8789706484 TESS
2390.8803595511 TESS
2390.8817484539 TESS
2390.8831373567 TESS
2390.8845262594 TESS
2390.8859151622 TESS
2390.8873040650 TESS
2390.8886929677 TESS
2390.8900818705 TESS
2390.8914707732 TESS
2390.8928596760 TESS
2390.8942485787 TESS
2390.8956374815 TESS
2390.8970263842 TESS
2390.8984152871 TESS
2390.8998041897 TESS
2390.9011930926 TESS
2390.9025819953 TESS
2390.9039708981 TESS
2390.9053598008 TESS
2390.9067487034 TESS
2390.9081376063 TESS
2390.9095265089 TESS
2390.9109154116 TESS
2390.9123043145 TESS
2390.9136932171 TESS
2390.9150821198 TESS
2390.9164710226 TESS
2390.9178599253 TESS
2390.9192488280 TESS
2390.9206377307 TESS
2390.9220266335 TESS
2390.9234155362 TESS
2390.9248044389 TESS
2390.9261933416 TESS
2390.9275822443 TESS
2390.9289711471 TESS
2390.9303600498 TESS
2390.9317489525 TESS
2390.9331378552 TESS
2390.9345267579 TESS
2390.9359156606 TESS
2390.9373045633 TESS
2390.9386934660 TESS
2390.9400823688 TESS
2390.9414712715 TESS
2390.9428601742 TESS
2390.9442490769 TESS
2390.9456379796 TESS
2390.9470268823 TESS
2390.9484157849 TESS
2390.9498046876 TESS
2390.9511935903 TESS
2390.9525824930 TESS
2390.9539713957 TESS
2390.9553602984 TESS
2390.9567492011 TESS
2390.9581381038 TESS
2390.9595270064 TESS
2390.9609159091 TESS
2390.9623048118 TESS
2390.9636937145 TESS
2390.9650826172 TESS
2390.9664715198 TESS
2390.9678604225 TESS
2390.9692493252 TESS
2390.9706382278 TESS
2390.9720271305 TESS
2390.9734160332 TESS
2390.9748049359 TESS
2390.9761938386 TESS
2390.9775827413 TESS
2390.9789716439 TESS
2390.9803605465 TESS
2390.9817494492 TESS
2390.9831383519 TESS
2390.9845272545 TESS
2390.9859161572 TESS
2390.9873050599 TESS
2390.9886939626 TESS
2390.9900828652 TESS
2390.9914717679 TESS
2390.9928606706 TESS
2390.9942495732 TESS
2390.9956384758 TESS
2390.9970273785 TESS
2390.9984162812 TESS
2390.9998051838 TESS
2391.0011940865 TESS
2391.0025829892 TESS
2391.0039718918 TESS
2391.0053607944 TESS
2391.0067496971 TESS
2391.0081385997 TESS
2391.0095275024 TESS
2391.0109164050 TESS
2391.0123053077 TESS
2391.0136942104 TESS
2391.0150831129 TESS
2391.0164720156 TESS
2391.0178609183 TESS
2391.0192498209 TESS
2391.0206387236 TESS
2391.0220276262 TESS
2391.0234165289 TESS
2391.0248054315 TESS
2391.0261943341 TESS
2391.0275832368 TESS
2391.0289721394 TESS
2391.0303610421 TESS
2391.0317499447 TESS
2391.0331388474 TESS
2391.0345277500 TESS
2391.0359166527 TESS
2391.0373055552 TESS
2391.0386944579 TESS
2391.0400833605 TESS
2391.0414722632 TESS
2391.0428611658 TESS
2391.0442500685 TESS
2391.0456389710 TESS
2391.0470278737 TESS
2391.0484167763 TESS
2391.0498056790 TESS
2391.0511945816 TESS
2391.0525834843 TESS
2391.0539723869 TESS
2391.0553612895 TESS
2391.0567501921 TESS
2391.0581390947 TESS
2391.0595279974 TESS
2391.0609169000 TESS
2391.0623058027 TESS
2391.0636947052 TESS
2391.0650836079 TESS
2391.0664725105 TESS
2391.0678614132 TESS
2391.0692503158 TESS
2391.0706392184 TESS
2391.0720281210 TESS
2391.0734170236 TESS
2391.0748059263 TESS
2391.0761948289 TESS
2391.0775837315 TESS
2391.0789726342 TESS
2391.0803615367 TESS
2391.0817504394 TESS
2391.0831393420 TESS
2391.0845282446 TESS
2391.0859171473 TESS
2391.0873060499 TESS
2391.0886949526 TESS
2391.0900838551 TESS
2391.0914727577 TESS
2391.0928616604 TESS
2391.0942505630 TESS
2391.0956394657 TESS
2391.0970283683 TESS
2391.0984172708 TESS
2391.0998061735 TESS
2391.1011950761 TESS
2391.1025839787 TESS
2391.1039728814 TESS
2391.1053617839 TESS
2391.1067506866 TESS
2391.1081395892 TESS
2391.1095284918 TESS
2391.1109173945 TESS
2391.1123062971 TESS
2391.1136951996 TESS
2391.1150841023 TESS
2391.1164730049 TESS
2391.1178619075 TESS
2391.1192508102 TESS
2391.1206397128 TESS
2391.1220286153 TESS
2391.1234175180 TESS
2391.1248064206 TESS
2391.1261953233 TESS
2391.1275842259 TESS
2391.1289731285 TESS
2391.1303620311 TESS
2391.1317509337 TESS
2391.1331398363 TESS
2391.1345287390 TESS
2391.1359176416 TESS
2391.1373065441 TESS
2391.1386954468 TESS
2391.1400843494 TESS
2391.1414732520 TESS
2391.1428621547 TESS
2391.1442510573 TESS
2391.1456399598 TESS
2391.1470288625 TESS
2391.1484177651 TESS
2391.1498066678 TESS
2391.1511955704 TESS
2391.1525844730 TESS
2391.1539733757 TESS
2391.1553622782 TESS
2391.1567511808 TESS
2391.1581400835 TESS
2391.1595289861 TESS
2391.1609178887 TESS
2391.1623067913 TESS
2391.1636956939 TESS
2391.1650845965 TESS
2391.1664734992 TESS
2391.1678624018 TESS
2391.1692513043 TESS
2391.1706402070 TESS
2391.1720291096 TESS
2391.1734180123 TESS
2391.1748069149 TESS
2391.1761958175 TESS
2391.1775847202 TESS
2391.1789736227 TESS
2391.1803625253 TESS
2391.1817514280 TESS
2391.1831403306 TESS
2391.1845292333 TESS
2391.1859181359 TESS
2391.1873070384 TESS
2391.1886959411 TESS
2391.1900848437 TESS
2391.1914737463 TESS
2391.1928626490 TESS
2391.1942515515 TESS
2391.1956404542 TESS
2391.1970293568 TESS
2391.1984182594 TESS
2391.1998071621 TESS
2391.2011960647 TESS
2391.2025849674 TESS
2391.2039738699 TESS
2391.2053627725 TESS
2391.2067516752 TESS
2391.2081405778 TESS
2391.2095294805 TESS
2391.2109183831 TESS
2391.2123072856 TESS
2391.2136961883 TESS
2391.2150850909 TESS
2391.2164739936 TESS
2391.2178628962 TESS
2391.2192517987 TESS
2391.2206407014 TESS
2391.2220296040 TESS
2391.2234185067 TESS
2391.2248074093 TESS
2391.2261963120 TESS
2391.2275852146 TESS
2391.2289741173 TESS
2391.2303630198 TESS
2391.2317519224 TESS
2391.2331408251 TESS
2391.2345297277 TESS
2391.2359186304 TESS
2391.2373075329 TESS
2391.2386964356 TESS
2391.2400853382 TESS
2391.2414742409 TESS
2391.2428631435 TESS
2391.2442520462 TESS
2391.2456409488 TESS
2391.2470298515 TESS
2391.2484187540 TESS
2391.2498076567 TESS
2391.2511965593 TESS
2391.2525854620 TESS
2391.2539743646 TESS
2391.2553632673 TESS
2391.2567521698 TESS
2391.2581410725 TESS
2391.2595299751 TESS
2391.2609188778 TESS
2391.2623077804 TESS
2391.2636966831 TESS
2391.2650855857 TESS
2391.2664744883 TESS
2391.2678633909 TESS
2391.2692522936 TESS
2391.2706411962 TESS
2391.2720300989 TESS
2391.2734190015 TESS
2391.2748079042 TESS
2391.2761968068 TESS
2391.2775857094 TESS
2391.2789746121 TESS
2391.2803635147 TESS
2391.2817524174 TESS
2391.2831413200 TESS
2391.2845302227 TESS
2391.2859191254 TESS
2391.2873080279 TESS
2391.2886969306 TESS
2391.2900858332 TESS
2391.2914747359 TESS
2391.2928636386 TESS
2391.2942525412 TESS
2391.2956414439 TESS
2391.2970303464 TESS
2391.2984192491 TESS
2391.2998081518 TESS
2391.3011970544 TESS
2391.3025859571 TESS
2391.3039748598 TESS
2391.3053637624 TESS
2391.3067526651 TESS
2391.3081415676 TESS
2391.3095304703 TESS
2391.3109193730 TESS
2391.3123082756 TESS
2391.3136971783 TESS
2391.3150860810 TESS
2391.3164749836 TESS
2391.3178638863 TESS
2391.3192527889 TESS
2391.3206416916 TESS
2391.3220305942 TESS
2391.3234194969 TESS
2391.3248083996 TESS
2391.3261973022 TESS
2391.3275862049 TESS
2391.3289751076 TESS
2391.3303640103 TESS
2391.3317529128 TESS
2391.3331418155 TESS
2391.3345307182 TESS
2391.3359196209 TESS
2391.3373085235 TESS
2391.3386974262 TESS
2391.3400863289 TESS
2391.3414752316 TESS
2391.3428641342 TESS
2391.3442530368 TESS
2391.3456419395 TESS
2391.3470308422 TESS
2391.3484197449 TESS
2391.3498086475 TESS
2391.3511975502 TESS
2391.3525864529 TESS
2391.3539753556 TESS
2391.3553642583 TESS
2391.3567531609 TESS
2391.3581420635 TESS
2391.3595309662 TESS
2391.3609198689 TESS
2391.3623087716 TESS
2391.3636976743 TESS
2391.3650865769 TESS
2391.3664754796 TESS
2391.3678643823 TESS
2391.3692532850 TESS
2391.3706421877 TESS
2391.3720310904 TESS
2391.3734199931 TESS
2391.3748088958 TESS
2391.3761977984 TESS
2391.3775867010 TESS
2391.3789756037 TESS
2391.3803645064 TESS
2391.3817534091 TESS
2391.3831423118 TESS
2391.3845312145 TESS
2391.3859201172 TESS
2391.3873090199 TESS
2391.3886979226 TESS
2391.3900868253 TESS
2391.3914757280 TESS
2391.3928646306 TESS
2391.3942535333 TESS
2391.3956424360 TESS
2391.3970313387 TESS
2391.3984202414 TESS
2391.3998091441 TESS
2391.4011980468 TESS
2391.4025869495 TESS
2391.4039758522 TESS
2391.4053647549 TESS
2391.4067536576 TESS
2391.4081425603 TESS
2391.4095314630 TESS
2391.4109203657 TESS
2391.4123092684 TESS
2391.4136981710 TESS
2391.4150870737 TESS
2391.4164759764 TESS
2391.4178648791 TESS
2391.4192537818 TESS
2391.4206426845 TESS
2391.4220315873 TESS
2391.4234204900 TESS
2391.4248093927 TESS
2391.4261982954 TESS
2391.4275871981 TESS
2391.4289761008 TESS
2391.4303650035 TESS
2391.4317539062 TESS
2391.4331428090 TESS
2391.4345317117 TESS
2391.4359206144 TESS
2391.4373095171 TESS
2391.4386984198 TESS
2391.4400873225 TESS
2391.4414762253 TESS
2391.4428651280 TESS
2391.4442540307 TESS
2391.4456429333 TESS
2391.4470318360 TESS
2391.4484207389 TESS
2391.4498096415 TESS
2391.4511985442 TESS
2391.4525874469 TESS
2391.4539763496 TESS
2391.4553652524 TESS
2391.4567541551 TESS
2391.4581430578 TESS
2391.4595319605 TESS
2391.4609208633 TESS
2391.4623097660 TESS
2391.4636986687 TESS
2391.4650875715 TESS
2391.4664764742 TESS
2391.4678653769 TESS
2391.4692542797 TESS
2391.4706431824 TESS
2391.4720320851 TESS
2391.4734209879 TESS
2391.4748098906 TESS
2391.4761987933 TESS
2391.4775876961 TESS
2391.4789765988 TESS
2391.4803655015 TESS
2391.4817544043 TESS
2391.4831433070 TESS
2391.4845322097 TESS
2391.4859211125 TESS
2391.4873100152 TESS
2391.4886989180 TESS
2391.4900878207 TESS
2391.4914767234 TESS
2391.4928656262 TESS
2391.4942545289 TESS
2391.4956434317 TESS
2391.4970323344 TESS
2391.4984212372 TESS
2391.4998101399 TESS
2391.5011990427 TESS
2391.5025879454 TESS
2391.5039768481 TESS
2391.5053657509 TESS
2391.5067546536 TESS
2391.5081435564 TESS
2391.5095324591 TESS
2391.5109213619 TESS
2391.5123102646 TESS
2391.5136991674 TESS
2391.5150880702 TESS
2391.5164769729 TESS
2391.5178658757 TESS
2391.5192547784 TESS
2391.5206436812 TESS
2391.5220325839 TESS
2391.5234214867 TESS
2391.5248103894 TESS
2391.5261992922 TESS
2391.5275881951 TESS
2391.5289770977 TESS
2391.5303660006 TESS
2391.5317549032 TESS
2391.5331438061 TESS
2391.5345327089 TESS
2391.5359216116 TESS
2391.5373105144 TESS
2391.5386994172 TESS
2391.5400883199 TESS
2391.5414772227 TESS
2391.5428661255 TESS
2391.5442550282 TESS
2391.5456439310 TESS
2391.5470328338 TESS
2391.5484217365 TESS
2391.5498106393 TESS
2391.5511995421 TESS
2391.5525884449 TESS
2391.5539773476 TESS
2391.5553662504 TESS
2391.5567551532 TESS
2391.5581440561 TESS
2391.5595329587 TESS
2391.5609218616 TESS
2391.5623107644 TESS
2391.5636996672 TESS
2391.5650885699 TESS
2391.5664774727 TESS
2391.5678663755 TESS
2391.5692552783 TESS
2391.5706441811 TESS
2391.5720330838 TESS
2391.5734219866 TESS
2391.5748108894 TESS
2391.5761997922 TESS
2391.5775886950 TESS
2391.5789775979 TESS
2391.5803665007 TESS
2391.5817554034 TESS
2391.5831443062 TESS
2391.5845332090 TESS
2391.5859221118 TESS
2391.5873110146 TESS
2391.5886999174 TESS
2391.5900888202 TESS
2391.5914777230 TESS
2391.5928666258 TESS
2391.5942555286 TESS
2391.5956444313 TESS
2391.5970333341 TESS
2391.5984222370 TESS
2391.5998111398 TESS
2391.6012000426 TESS
2391.6025889454 TESS
2391.6039778482 TESS
2391.6053667510 TESS
2391.6067556538 TESS
2391.6081445566 TESS
2391.6095334594 TESS
2391.6109223622 TESS
2391.6123112651 TESS
2391.6137001679 TESS
2391.6150890707 TESS
2391.6164779736 TESS
2391.6178668764 TESS
2391.6192557792 TESS
2391.6206446820 TESS
2391.6220335848 TESS
2391.6234224876 TESS
2391.6248113905 TESS
2391.6262002933 TESS
2391.6275891961 TESS
2391.6289780989 TESS
2391.6303670017 TESS
2391.6317559046 TESS
2391.6331448074 TESS
2391.6345337102 TESS
2391.6359226131 TESS
2391.6373115159 TESS
2391.6387004187 TESS
2391.6400893216 TESS
2391.6414782244 TESS
2391.6428671272 TESS
2391.6442560300 TESS
2391.6456449328 TESS
2391.6470338358 TESS
2391.6484227386 TESS
2391.6498116414 TESS
2391.6512005442 TESS
2391.6525894470 TESS
2391.6539783499 TESS
2391.6553672527 TESS
2391.6567561555 TESS
2391.6581450585 TESS
2391.6595339613 TESS
2391.6609228641 TESS
2391.6623117669 TESS
2391.6637006698 TESS
2391.6650895726 TESS
2391.6664784754 TESS
2391.6678673784 TESS
2391.6692562812 TESS
2391.6706451840 TESS
2391.6720340869 TESS
2391.6734229897 TESS
2391.6748118925 TESS
2391.6762007955 TESS
2391.6775896983 TESS
2391.6789786012 TESS
2391.6803675040 TESS
2391.6817564068 TESS
2391.6831453097 TESS
2391.6845342126 TESS
2391.6859231155 TESS
2391.6873120183 TESS
2391.6887009211 TESS
2391.6900898240 TESS
2391.6914787268 TESS
2391.6928676298 TESS
2391.6942565326 TESS
2391.6956454355 TESS
2391.6970343383 TESS
2391.6984232412 TESS
2391.6998121440 TESS
2391.7012010470 TESS
2391.7025899498 TESS
2391.7039788527 TESS
2391.7053677555 TESS
2391.7067566584 TESS
2391.7081455613 TESS
2391.7095344642 TESS
2391.7109233670 TESS
2391.7123122699 TESS
2391.7137011728 TESS
2391.7150900757 TESS
2391.7164789786 TESS
2391.7178678814 TESS
2391.7192567843 TESS
2391.7206456872 TESS
2391.7220345901 TESS
2391.7234234930 TESS
2391.7248123958 TESS
2391.7262012987 TESS
2391.7275902016 TESS
2391.7289791045 TESS
2391.7303680074 TESS
2391.7317569103 TESS
2391.7331458131 TESS
2391.7345347160 TESS
2391.7359236190 TESS
2391.7373125218 TESS
2391.7387014247 TESS
2391.7400903276 TESS
2391.7414792306 TESS
2391.7428681334 TESS
2391.7442570363 TESS
2391.7456459392 TESS
2391.7470348421 TESS
2391.7484237450 TESS
2391.7498126479 TESS
2391.7512015508 TESS
2391.7525904537 TESS
2391.7539793565 TESS
2391.7553682595 TESS
2391.7567571624 TESS
2391.7581460653 TESS
2391.7595349682 TESS
2391.7609238711 TESS
2391.7623127740 TESS
2391.7637016769 TESS
2391.7650905798 TESS
2391.7664794828 TESS
2391.7678683857 TESS
2391.7692572886 TESS
2391.7706461914 TESS
2391.7720350944 TESS
2391.7734239973 TESS
2391.7748129002 TESS
2391.7762018031 TESS
2391.7775907061 TESS
2391.7789796090 TESS
2391.7803685119 TESS
2391.7817574148 TESS
2391.7831463178 TESS
2391.7845352207 TESS
2391.7859241236 TESS
2391.7873130265 TESS
2391.7887019295 TESS
2391.7900908324 TESS
2391.7914797353 TESS
2391.7928686382 TESS
2391.7942575412 TESS
2391.7956464441 TESS
2391.7970353470 TESS
2391.7984242499 TESS
2391.7998131529 TESS
2391.8012020558 TESS
2391.8025909587 TESS
2391.8039798617 TESS
2391.8053687646 TESS
2391.8067576675 TESS
2391.8081465704 TESS
2391.8095354734 TESS
2391.8109243763 TESS
2391.8123132792 TESS
2391.8137021821 TESS
2391.8150910852 TESS
2391.8164799881 TESS
2391.8178688910 TESS
2391.8192577940 TESS
2391.8206466969 TESS
2391.8220355998 TESS
2391.8234245027 TESS
2391.8248134058 TESS
2391.8262023087 TESS
2391.8275912116 TESS
2391.8289801146 TESS
2391.8303690175 TESS
2391.8317579205 TESS
2391.8331468235 TESS
2391.8345357264 TESS
2391.8359246293 TESS
2391.8373135322 TESS
2391.8387024353 TESS
2391.8400913382 TESS
2391.8414802411 TESS
2391.8428691441 TESS
2391.8442580471 TESS
2391.8456469500 TESS
2391.8470358529 TESS
2391.8484247560 TESS
2391.8498136589 TESS
2391.8512025618 TESS
2391.8525914649 TESS
2391.8539803678 TESS
2391.8553692707 TESS
2391.8567581738 TESS
2391.8581470767 TESS
2391.8595359796 TESS
2391.8609248827 TESS
2391.8623137856 TESS
2391.8637026885 TESS
2391.8650915916 TESS
2391.8664804945 TESS
2391.8678693975 TESS
2391.8692583005 TESS
2391.8706472034 TESS
2391.8720361064 TESS
2391.8734250094 TESS
2391.8748139124 TESS
2391.8762028153 TESS
2391.8775917184 TESS
2391.8789806213 TESS
2391.8803695243 TESS
2391.8817584273 TESS
2391.8831473302 TESS
2391.8845362332 TESS
2391.8859251362 TESS
2391.8873140392 TESS
2391.8887029421 TESS
2391.8900918452 TESS
2391.8914807482 TESS
2391.8928696511 TESS
2391.8942585542 TESS
2391.8956474571 TESS
2391.8970363602 TESS
2391.8984252631 TESS
2391.8998141661 TESS
2391.9012030690 TESS
2391.9025919721 TESS
2391.9039808751 TESS
2391.9053697781 TESS
2391.9067586811 TESS
2391.9081475840 TESS
2391.9095364871 TESS
2391.9109253901 TESS
2391.9123142930 TESS
2391.9137031961 TESS
2391.9150920991 TESS
2391.9164810021 TESS
2391.9178699051 TESS
2391.9192588081 TESS
2391.9206477111 TESS
2391.9220366141 TESS
2391.9234255171 TESS
2391.9248144201 TESS
2391.9262033231 TESS
2391.9275922262 TESS
2391.9289811291 TESS
2391.9303700321 TESS
2391.9317589352 TESS
2391.9331478382 TESS
2391.9345367411 TESS
2391.9359256442 TESS
2391.9373145472 TESS
2391.9387034503 TESS
2391.9400923533 TESS
2391.9414812562 TESS
2391.9428701593 TESS
2391.9442590623 TESS
2391.9456479654 TESS
2391.9470368684 TESS
2391.9484257713 TESS
2391.9498146744 TESS
2391.9512035774 TESS
2391.9525924805 TESS
2391.9539813835 TESS
2391.9553702865 TESS
2391.9567591895 TESS
2391.9581480925 TESS
2391.9595369956 TESS
2391.9609258986 TESS
2391.9623148016 TESS
2391.9637037047 TESS
2391.9650926077 TESS
2391.9664815108 TESS
2391.9678704138 TESS
2391.9692593169 TESS
2391.9706482199 TESS
2391.9720371229 TESS
2391.9734260259 TESS
2391.9748149289 TESS
2391.9762038320 TESS
2391.9775927350 TESS
2391.9789816380 TESS
2391.9803705411 TESS
2391.9817594441 TESS
2391.9831483472 TESS
2391.9845372502 TESS
2391.9859261533 TESS
2391.9873150563 TESS
2391.9887039593 TESS
2391.9900928624 TESS
2391.9914817655 TESS
2391.9928706686 TESS
2391.9942595716 TESS
2391.9956484747 TESS
2391.9970373777 TESS
2391.9984262808 TESS
2391.9998151838 TESS
2392.0012040868 TESS
2392.0025929899 TESS
2392.0039818929 TESS
2392.0053707960 TESS
2392.0067596991 TESS
2392.0081486022 TESS
2392.0095375052 TESS
2392.0109264083 TESS
2392.0123153113 TESS
2392.0137042143 TESS
2392.0150931174 TESS
2392.0164820205 TESS
2392.0178709236 TESS
2392.0192598266 TESS
2392.0206487297 TESS
2392.0220376327 TESS
2392.0234265359 TESS
2392.0248154389 TESS
2392.0262043420 TESS
2392.0275932450 TESS
2392.0289821482 TESS
2392.0303710512 TESS
2392.0317599542 TESS
2392.0331488573 TESS
2392.0345377604 TESS
2392.0359266635 TESS
2392.0373155665 TESS
2392.0387044696 TESS
2392.0400933727 TESS
2392.0414822758 TESS
2392.0428711788 TESS
2392.0442600820 TESS
2392.0456489850 TESS
2392.0470378881 TESS
2392.0484267912 TESS
2392.0498156943 TESS
2392.0512045973 TESS
2392.0525935005 TESS
2392.0539824035 TESS
2392.0553713065 TESS
2392.0567602097 TESS
2392.0581491128 TESS
2392.0595380159 TESS
2392.0609269190 TESS
2392.0623158220 TESS
2392.0637047252 TESS
2392.0650936282 TESS
2392.0664825314 TESS
2392.0678714344 TESS
2392.0692603376 TESS
2392.0706492406 TESS
2392.0720381436 TESS
2392.0734270468 TESS
2392.0748159498 TESS
2392.0762048530 TESS
2392.0775937560 TESS
2392.0789826592 TESS
2392.0803715622 TESS
2392.0817604654 TESS
2392.0831493684 TESS
2392.0845382716 TESS
2392.0859271747 TESS
2392.0873160778 TESS
2392.0887049810 TESS
2392.0900938840 TESS
2392.0914827872 TESS
2392.0928716902 TESS
2392.0942605934 TESS
2392.0956494964 TESS
2392.0970383996 TESS
2392.0984273026 TESS
2392.0998162058 TESS
2392.1012051089 TESS
2392.1025940120 TESS
2392.1039829151 TESS
2392.1053718183 TESS
2392.1067607213 TESS
2392.1081496245 TESS
2392.1095385275 TESS
2392.1109274307 TESS
2392.1123163339 TESS
2392.1137052369 TESS
2392.1150941401 TESS
2392.1164830432 TESS
2392.1178719463 TESS
2392.1192608494 TESS
2392.1206497526 TESS
2392.1220386557 TESS
2392.1234275588 TESS
2392.1248164619 TESS
2392.1262053651 TESS
2392.1275942681 TESS
2392.1289831713 TESS
2392.1303720745 TESS
2392.1317609776 TESS
2392.1331498807 TESS
2392.1345387838 TESS
2392.1359276870 TESS
2392.1373165901 TESS
2392.1387054933 TESS
2392.1400943963 TESS
2392.1414832995 TESS
2392.1428722027 TESS
2392.1442611058 TESS
2392.1456500090 TESS
2392.1470389120 TESS
2392.1484278152 TESS
2392.1498167183 TESS
2392.1512056215 TESS
2392.1525945247 TESS
2392.1539834278 TESS
2392.1553723309 TESS
2392.1567612340 TESS
2392.1581501372 TESS
2392.1595390403 TESS
2392.1609279435 TESS
2392.1623168467 TESS
2392.1637057498 TESS
2392.1650946530 TESS
2392.1664835561 TESS
2392.1678724593 TESS
2392.1692613623 TESS
2392.1706502655 TESS
2392.1720391686 TESS
2392.1734280718 TESS
2392.1748169750 TESS
2392.1762058781 TESS
2392.1775947813 TESS
2392.1789836844 TESS
2392.1803725876 TESS
2392.1817614908 TESS
2392.1831503939 TESS
2392.1845392971 TESS
2392.1859282002 TESS
2392.1873171034 TESS
2392.1887060066 TESS
2392.1900949097 TESS
2392.1914838129 TESS
2392.1928727160 TESS
2392.1942616192 TESS
2392.1956505224 TESS
2392.1970394256 TESS
2392.1984283288 TESS
2392.1998172319 TESS
2392.2012061351 TESS
2392.2025950383 TESS
2392.2039839414 TESS
2392.2053728446 TESS
2392.2067617477 TESS
2392.2081506509 TESS
2392.2095395541 TESS
2392.2109284573 TESS
2392.2123173605 TESS
2392.2137062637 TESS
2392.2150951668 TESS
2392.2164840700 TESS
2392.2178729731 TESS
2392.2192618763 TESS
2392.2206507796 TESS
2392.2220396827 TESS
2392.2234285859 TESS
2392.2248174890 TESS
2392.2262063922 TESS
2392.2275952955 TESS
2392.2289841986 TESS
2392.2303731018 TESS
2392.2317620050 TESS
2392.2331509081 TESS
2392.2345398114 TESS
2392.2359287145 TESS
2392.2373176177 TESS
2392.2387065209 TESS
2392.2400954241 TESS
2392.2414843273 TESS
2392.2428732305 TESS
2392.2442621337 TESS
2392.2456510369 TESS
2392.2470399401 TESS
2392.2484288432 TESS
2392.2498177465 TESS
2392.2512066496 TESS
2392.2525955528 TESS
2392.2539844561 TESS
2392.2553733592 TESS
2392.2567622624 TESS
2392.2581511657 TESS
2392.2595400688 TESS
2392.2609289720 TESS
2392.2623178753 TESS
2392.2637067784 TESS
2392.2650956817 TESS
2392.2664845849 TESS
2392.2678734880 TESS
2392.2692623913 TESS
2392.2706512945 TESS
2392.2720401977 TESS
2392.2734291009 TESS
