# Parameter Name     	 	 Median       	 	 Upper 68 CI  	 	 Lower 68 CI 
mflux_TESS         	 	 -0.0003099709 	 	 0.0000990307 	 	 0.0000971382
sigma_w_TESS       	 	 0.0118804269 	 	 7.5175056266 	 	 0.0118595744
GP_sigma_TESS      	 	 0.0008096168 	 	 0.0001070691 	 	 0.0001077944
GP_rho_TESS        	 	 0.1924098249 	 	 0.0648144156 	 	 0.0470458381
