2459714.1478557638 0.1432150000 0.0001690000 TESS
2459714.1576380092 0.1428170000 0.0001650000 TESS
2459714.1674204278 0.1415360000 0.0001650000 TESS
2459714.1772027090 0.1423180000 0.0001610000 TESS
2459714.1869849423 0.1440730000 0.0001580000 TESS
2459714.1967673609 0.1458020000 0.0001570000 TESS
2459714.2065496179 0.1463010000 0.0001570000 TESS
2459714.2163320486 0.1461500000 0.0001550000 TESS
2459714.2261142824 0.1463380000 0.0001540000 TESS
2459714.2358968980 0.1473600000 0.0001550000 TESS
2459714.2456791550 0.1492590000 0.0001550000 TESS
2459714.2554615973 0.1502440000 0.0001560000 TESS
2459714.2652440048 0.1500090000 0.0001550000 TESS
2459714.2750263195 0.1499020000 0.0001540000 TESS
2459714.2848087042 0.1489410000 0.0001530000 TESS
2459714.2945909952 0.1487040000 0.0001520000 TESS
2459714.3043734492 0.1486440000 0.0001510000 TESS
2459714.3141558217 0.1529800000 0.0001540000 TESS
